"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"8598","False","Adult","Middle","Normal","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"8599","False","Adolescent","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"8600","False","Senior","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","FiveThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Poor","False","Thousand","One"
"8601","False","Adolescent","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","One"
"8602","False","Adolescent","Prole","Normal","Older","None","Tank","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"8603","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"8604","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","One"
"8605","False","Adult","UpperMiddle","Adventurous","Older","None","Football","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"8606","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"8607","False","Adolescent","Prole","Psychopath","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","TenThou","True","HundredThou","Poor","False","Thousand","Many"
"8608","False","Adult","Middle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"8609","False","Adult","UpperMiddle","Adventurous","Current","Severe","Football","Severe","FamilySedan","Poor","Domino","True","Normal","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Good","True","Thousand","One"
"8610","True","Adolescent","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"8611","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"8612","False","Adult","Prole","Cautious","Older","None","Football","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"8613","False","Adult","UpperMiddle","Normal","Current","Mild","Tank","Moderate","Luxury","Poor","FiftyThou","True","SubStandard","False","Thousand","False","FiftyThou","Rural","False","HundredThou","HundredThou","True","Thousand","Excellent","True","Thousand","One"
"8614","False","Adult","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"8615","False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","False","Thousand","Excellent","False","Thousand","Zero"
"8616","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"8617","False","Adult","Prole","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","True","Thousand","Fair","False","Thousand","One"
"8618","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","Domino","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"8619","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"8620","False","Adolescent","UpperMiddle","Adventurous","Current","Moderate","Football","Moderate","Luxury","Poor","TwentyThou","True","SubStandard","False","HundredThou","False","FiftyThou","City","False","HundredThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"8621","True","Adolescent","UpperMiddle","Adventurous","Current","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","Normal","False","HundredThou","False","TwentyThou","Secure","False","HundredThou","HundredThou","True","TenThou","Fair","True","Thousand","One"
"8622","False","Adult","UpperMiddle","Normal","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"8623","False","Senior","Prole","Cautious","Older","None","Football","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"8624","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"8625","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"8626","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"8627","False","Adult","Middle","Normal","Older","Severe","EggShell","Severe","Economy","Normal","Domino","False","Normal","False","TenThou","False","FiveThou","Suburb","False","TenThou","Thousand","True","HundredThou","Fair","False","Thousand","Zero"
"8628","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"8629","False","Adolescent","Prole","Psychopath","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"8630","False","Adult","Prole","Cautious","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","True","HundredThou","TenThou","False","Million","Poor","False","Million","Many"
"8631","True","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"8632","False","Adolescent","Middle","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"8633","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"8634","False","Adolescent","Prole","Adventurous","Older","None","Football","None","FamilySedan","Poor","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Many"
"8635","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"8636","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Excellent","FiveThou","True","Expert","False","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"8637","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Many"
"8638","False","Adult","UpperMiddle","Adventurous","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"8639","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Normal","Domino","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"8640","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","One"
"8641","False","Adult","Middle","Normal","Older","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"8642","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Poor","Domino","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Many"
"8643","False","Adult","Prole","Normal","Older","None","Football","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"8644","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"8645","False","Senior","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","True","Normal","True","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
